Category,Subcategory,Supplier,Brand,Region,Year,Month,Units Month, Values Month ,Units YTD, Values YTD ,Units MAT, Values MAT 
Shampoo,Anti-dandruff,HealthMax,Shinez,North,2019,4,34390," $161,480 ",142380," $668,160 ",441200," $2,069,750 "
Shampoo,Anti-dandruff,HealthMax,Shinez,North,2019,5,36190," $170,380 ",178570," $838,540 ",435230," $2,042,410 "
Shampoo,Anti-dandruff,HealthMax,Shinez,North,2019,6,43360," $204,560 ",221930," $1,043,100 ",437280," $2,053,230 "
Shampoo,Anti-dandruff,HealthMax,Shinez,North,2019,7,49080," $232,110 ",271010," $1,275,210 ",451990," $2,124,160 "
Shampoo,Anti-dandruff,HealthMax,Shinez,North,2019,8,42510," $201,310 ",313520," $1,476,520 ",458040," $2,154,520 "
Shampoo,Anti-dandruff,HealthMax,Shinez,North,2019,9,45210," $214,600 ",358730," $1,691,120 ",470570," $2,215,870 "
Shampoo,Anti-dandruff,HealthMax,Shinez,North,2019,10,52310," $248,880 ",411040," $1,940,000 ",484920," $2,286,680 "
Shampoo,Anti-dandruff,HealthMax,Shinez,North,2019,11,49030," $233,130 ",460070," $2,173,130 ",495990," $2,341,750 "
Shampoo,Anti-dandruff,HealthMax,Shinez,North,2019,12,49260," $234,310 ",509330," $2,407,440 ",509330," $2,407,440 "
Shampoo,Anti-dandruff,HealthMax,Shinez,North,2020,1,48780," $231,760 ",48780," $231,760 ",520870," $2,464,600 "
Shampoo,Anti-dandruff,HealthMax,Shinez,North,2020,2,48270," $229,590 ",97050," $461,350 ",534640," $2,532,200 "
Shampoo,Anti-dandruff,HealthMax,Shinez,North,2020,3,59010," $280,630 ",156060," $741,980 ",557400," $2,642,740 "
Shampoo,Anti-dandruff,HealthMax,Shinez,North,2020,4,49200," $233,860 ",205260," $975,840 ",572210," $2,715,120 "
Shampoo,Anti-dandruff,HealthMax,Shinez,North,2020,5,44110," $209,970 ",249370," $1,185,810 ",580130," $2,754,710 "
Shampoo,Anti-dandruff,HealthMax,Shinez,North,2020,6,46410," $220,710 ",295780," $1,406,520 ",583180," $2,770,860 "
Shampoo,Anti-dandruff,HealthMax,Shinez,North,2020,7,47290," $231,120 ",343070," $1,637,640 ",581390," $2,769,870 "
Shampoo,Anti-dandruff,HealthMax,Shinez,North,2020,8,42760," $210,230 ",385830," $1,847,870 ",581640," $2,778,790 "
Shampoo,Anti-dandruff,HealthMax,Shinez,North,2020,9,48620," $240,660 ",434450," $2,088,530 ",585050," $2,804,850 "
Shampoo,Anti-dandruff,HealthMax,Shinez,North,2020,10,52440," $260,640 ",486890," $2,349,170 ",585180," $2,816,610 "
Shampoo,Anti-dandruff,HealthMax,Shinez,North,2020,11,43950," $219,330 ",530840," $2,568,500 ",580100," $2,802,810 "
Shampoo,Anti-dandruff,HealthMax,Shinez,North,2020,12,47270," $237,090 ",578110," $2,805,590 ",578110," $2,805,590 "
Shampoo,Anti-dandruff,HealthMax,Shinez,North,2021,1,48630," $245,490 ",48630," $245,490 ",577960," $2,819,320 "
Shampoo,Anti-dandruff,HealthMax,Shinez,North,2021,2,45280," $228,880 ",93910," $474,370 ",574970," $2,818,610 "
Shampoo,Anti-dandruff,HealthMax,Shinez,North,2021,3,52620," $267,330 ",146530," $741,700 ",568580," $2,805,310 "
Shampoo,Anti-dandruff,HealthMax,Shinez,North,2021,4,50440," $255,700 ",196970," $997,400 ",569820," $2,827,150 "
Shampoo,Anti-dandruff,HealthMax,Shinez,North,2021,5,47500," $241,470 ",244470," $1,238,870 ",573210," $2,858,650 "
Shampoo,Anti-dandruff,HealthMax,Shinez,North,2021,6,47530," $241,560 ",292000," $1,480,430 ",574330," $2,879,500 "
Shampoo,Anti-dandruff,HealthMax,Shinez,North,2021,7,49940," $253,750 ",341940," $1,734,180 ",576980," $2,902,130 "
Shampoo,Anti-dandruff,HealthMax,Shinez,North,2021,8,43680," $222,240 ",385620," $1,956,420 ",577900," $2,914,140 "
Shampoo,Anti-dandruff,HealthMax,Shinez,North,2021,9,51030," $259,430 ",436650," $2,215,850 ",580310," $2,932,910 "
Shampoo,Anti-dandruff,HealthMax,Shinez,North,2021,10,57490," $292,550 ",494140," $2,508,400 ",585360," $2,964,820 "
Shampoo,Anti-dandruff,HealthMax,Shinez,North,2021,11,52030," $265,120 ",546170," $2,773,520 ",593440," $3,010,610 "
Shampoo,Anti-dandruff,HealthMax,Shinez,North,2021,12,55330," $281,610 ",601500," $3,055,130 ",601500," $3,055,130 "
Shampoo,Anti-dandruff,HealthMax,Shinez,North,2022,1,50950," $259,600 ",50950," $259,600 ",603820," $3,069,240 "
Shampoo,Anti-dandruff,HealthMax,Shinez,North,2022,2,51660," $263,090 ",102610," $522,690 ",610200," $3,103,450 "
Shampoo,Anti-dandruff,HealthMax,Shinez,North,2022,3,49725," $253,800 ",152335," $776,490 ",607305," $3,089,920 "
Shampoo,Anti-dandruff,HealthMax,Shinez,North,2022,4,90077," $460,069 ",242412," $1,236,559 ",646942," $3,294,289 "
Shampoo,Anti-dandruff,HealthMax,Shinez,North,2022,5,53838," $283,113 ",296250," $1,519,672 ",653280," $3,335,932 "
Shampoo,Anti-dandruff,HealthMax,Shinez,North,2022,6,53010," $291,672 ",349260," $1,811,344 ",658760," $3,386,044 "
Shampoo,Anti-dandruff,HealthMax,Shinez,North,2022,7,51813," $277,209 ",401073," $2,088,553 ",660633," $3,409,503 "
Shampoo,Anti-dandruff,HealthMax,Shinez,North,2022,8,73794," $402,430 ",474867," $2,490,983 ",690747," $3,589,693 "
Shampoo,Anti-dandruff,HealthMax,Shinez,North,2022,9,48798," $264,258 ",523665," $2,755,241 ",688515," $3,594,521 "
Shampoo,Anti-dandruff,HealthMax,Shinez,North,2022,10,51520," $276,872 ",575185," $3,032,113 ",682545," $3,578,843 "
Shampoo,Anti-dandruff,HealthMax,Shinez,North,2022,11,86697," $465,660 ",661882," $3,497,773 ",717212," $3,779,383 "
Shampoo,Anti-dandruff,HealthMax,Shinez,North,2022,12,48587," $263,522 ",710469," $3,761,295 ",710469," $3,761,295 "
Shampoo,Anti-dandruff,HealthMax,Shinez,North,2023,1,74570," $415,180 ",74570," $415,180 ",734089," $3,916,875 "
Shampoo,Anti-dandruff,HealthMax,Shinez,North,2023,2,76120," $451,760 ",150690," $866,940 ",758549," $4,105,545 "
Shampoo,Anti-dandruff,HealthMax,Shinez,North,2023,3,81950," $508,000 ",232640," $1,374,940 ",790774," $4,359,745 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2018,1,57036," $267,540 ",57036," $267,540 ",57036," $267,540 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2018,2,59850," $280,644 ",116886," $548,184 ",116886," $548,184 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2018,3,75208," $352,716 ",192094," $900,900 ",192094," $900,900 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2018,4,65982," $309,386 ",258076," $1,210,286 ",258076," $1,210,286 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2018,5,63252," $296,632 ",321328," $1,506,918 ",321328," $1,506,918 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2018,6,65716," $308,000 ",387044," $1,814,918 ",387044," $1,814,918 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2018,7,58548," $274,680 ",445592," $2,089,598 ",445592," $2,089,598 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2018,8,58688," $275,226 ",504280," $2,364,824 ",504280," $2,364,824 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2018,9,55272," $259,252 ",559552," $2,624,076 ",559552," $2,624,076 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2018,10,61698," $289,380 ",621250," $2,913,456 ",621250," $2,913,456 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2018,11,57554," $269,976 ",678804," $3,183,432 ",678804," $3,183,432 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2018,12,53256," $249,802 ",732060," $3,433,234 ",732060," $3,433,234 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2019,1,54082," $253,736 ",54082," $253,736 ",729106," $3,419,430 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2019,2,59248," $277,746 ",113330," $531,482 ",728504," $3,416,532 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2019,3,62426," $293,160 ",175756," $824,642 ",715722," $3,356,976 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2019,4,57904," $271,768 ",233660," $1,096,410 ",707644," $3,319,358 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2019,5,59962," $281,834 ",293622," $1,378,244 ",704354," $3,304,560 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2019,6,62762," $297,752 ",356384," $1,675,996 ",701400," $3,294,312 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2019,7,56112," $266,350 ",412496," $1,942,346 ",698964," $3,285,982 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2019,8,46564," $221,046 ",459060," $2,163,392 ",686840," $3,231,802 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2019,9,58940," $279,790 ",518000," $2,443,182 ",690508," $3,252,340 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2019,10,60074," $285,698 ",578074," $2,728,880 ",688884," $3,248,658 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2019,11,56448," $268,058 ",634522," $2,996,938 ",687778," $3,246,740 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2019,12,58800," $279,118 ",693322," $3,276,056 ",693322," $3,276,056 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2020,1,55916," $265,454 ",55916," $265,454 ",695156," $3,287,774 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2020,2,58366," $277,018 ",114282," $542,472 ",694274," $3,287,046 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2020,3,69776," $331,408 ",184058," $873,880 ",701624," $3,325,294 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2020,4,59920," $284,690 ",243978," $1,158,570 ",703640," $3,338,216 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2020,5,50302," $238,798 ",294280," $1,397,368 ",693980," $3,295,180 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2020,6,52052," $247,758 ",346332," $1,645,126 ",683270," $3,245,186 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2020,7,52850," $258,076 ",399182," $1,903,202 ",680008," $3,236,912 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2020,8,46200," $226,716 ",445382," $2,129,918 ",679644," $3,242,582 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2020,9,51450," $253,064 ",496832," $2,382,982 ",672154," $3,215,856 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2020,10,60760," $301,952 ",557592," $2,684,934 ",672840," $3,232,110 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2020,11,56448," $282,702 ",614040," $2,967,636 ",672840," $3,246,754 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2020,12,51758," $259,490 ",665798," $3,227,126 ",665798," $3,227,126 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2021,1,51002," $256,844 ",51002," $256,844 ",660884," $3,218,516 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2021,2,50274," $254,142 ",101276," $510,986 ",652792," $3,195,640 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2021,3,57386," $291,144 ",158662," $802,130 ",640402," $3,155,376 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2021,4,52892," $268,156 ",211554," $1,070,286 ",633374," $3,138,842 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2021,5,49378," $250,614 ",260932," $1,320,900 ",632450," $3,150,658 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2021,6,56098," $284,802 ",317030," $1,605,702 ",636496," $3,187,702 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2021,7,56868," $289,492 ",373898," $1,895,194 ",640514," $3,219,118 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2021,8,46466," $236,586 ",420364," $2,131,780 ",640780," $3,228,988 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2021,9,55314," $281,484 ",475678," $2,413,264 ",644644," $3,257,408 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2021,10,61474," $312,984 ",537152," $2,726,248 ",645358," $3,268,440 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2021,11,66850," $339,976 ",604002," $3,066,224 ",655760," $3,325,714 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2021,12,65128," $331,254 ",669130," $3,397,478 ",669130," $3,397,478 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2022,1,40560," $206,130 ",40560," $206,130 ",658688," $3,346,764 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2022,2,42700," $217,250 ",83260," $423,380 ",651114," $3,309,872 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2022,3,41841," $213,345 ",125101," $636,725 ",635569," $3,232,073 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2022,4,67144," $342,850 ",192245," $979,575 ",649821," $3,306,767 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2022,5,44325," $233,478 ",236570," $1,213,053 ",644768," $3,289,631 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2022,6,42876," $232,740 ",279446," $1,445,793 ",631546," $3,237,569 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2022,7,37503," $202,779 ",316949," $1,648,572 ",612181," $3,150,856 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2022,8,48118," $262,472 ",365067," $1,911,044 ",613833," $3,176,742 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2022,9,40185," $227,079 ",405252," $2,138,123 ",598704," $3,122,337 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2022,10,38224," $213,504 ",443476," $2,351,627 ",575454," $3,022,857 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2022,11,67574," $377,065 ",511050," $2,728,692 ",576178," $3,059,946 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2022,12,39886," $218,484 ",550936," $2,947,176 ",550936," $2,947,176 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2023,1,57070," $319,350 ",57070," $319,350 ",567446," $3,060,396 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2023,2,57480," $345,680 ",114550," $665,030 ",582226," $3,188,826 "
Shampoo,Anti-dandruff,HealthMax,Shinez,South,2023,3,65600," $406,590 ",180150," $1,071,620 ",605985," $3,382,071 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2018,1,12397," $62,202 ",12397," $62,202 ",12397," $62,202 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2018,2,9443," $47,145 ",21840," $109,347 ",21840," $109,347 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2018,3,11928," $59,465 ",33768," $168,812 ",33768," $168,812 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2018,4,11221," $56,084 ",44989," $224,896 ",44989," $224,896 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2018,5,12313," $61,348 ",57302," $286,244 ",57302," $286,244 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2018,6,12019," $59,969 ",69321," $346,213 ",69321," $346,213 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2018,7,12754," $63,693 ",82075," $409,906 ",82075," $409,906 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2018,8,11284," $56,196 ",93359," $466,102 ",93359," $466,102 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2018,9,10346," $51,534 ",103705," $517,636 ",103705," $517,636 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2018,10,13391," $67,039 ",117096," $584,675 ",117096," $584,675 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2018,11,11844," $59,031 ",128940," $643,706 ",128940," $643,706 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2018,12,14091," $70,560 ",143031," $714,266 ",143031," $714,266 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2019,1,11648," $58,093 ",11648," $58,093 ",142282," $710,157 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2019,2,10920," $54,474 ",22568," $112,567 ",143759," $717,486 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2019,3,11018," $54,964 ",33586," $167,531 ",142849," $712,985 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2019,4,11081," $55,321 ",44667," $222,852 ",142709," $712,222 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2019,5,13685," $68,320 ",58352," $291,172 ",144081," $719,194 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2019,6,12033," $59,927 ",70385," $351,099 ",144095," $719,152 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2019,7,12390," $61,831 ",82775," $412,930 ",143731," $717,290 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2019,8,10360," $51,709 ",93135," $464,639 ",142807," $712,803 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2019,9,10703," $53,508 ",103838," $518,147 ",143164," $714,777 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2019,10,9814," $49,042 ",113652," $567,189 ",139587," $696,780 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2019,11,9863," $49,189 ",123515," $616,378 ",137606," $686,938 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2019,12,9331," $46,606 ",132846," $662,984 ",132846," $662,984 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2020,1,10346," $51,835 ",10346," $51,835 ",131544," $656,726 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2020,2,10360," $51,772 ",20706," $103,607 ",130984," $654,024 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2020,3,11130," $55,685 ",31836," $159,292 ",131096," $654,745 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2020,4,12257," $61,250 ",44093," $220,542 ",132272," $660,674 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2020,5,8820," $44,079 ",52913," $264,621 ",127407," $636,433 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2020,6,9324," $46,690 ",62237," $311,311 ",124698," $623,196 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2020,7,10493," $52,507 ",72730," $363,818 ",122801," $613,872 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2020,8,10360," $51,863 ",83090," $415,681 ",122801," $614,026 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2020,9,9961," $49,812 ",93051," $465,493 ",122059," $610,330 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2020,10,8645," $43,204 ",101696," $508,697 ",120890," $604,492 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2020,11,7987," $40,061 ",109683," $548,758 ",119014," $595,364 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2020,12,9345," $47,166 ",119028," $595,924 ",119028," $595,924 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2021,1,8778," $44,758 ",8778," $44,758 ",117460," $588,847 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2021,2,9618," $49,056 ",18396," $93,814 ",116718," $586,131 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2021,3,11074," $56,091 ",29470," $149,905 ",116662," $586,537 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2021,4,10150," $51,569 ",39620," $201,474 ",114555," $576,856 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2021,5,10045," $51,023 ",49665," $252,497 ",115780," $583,800 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2021,6,11151," $56,735 ",60816," $309,232 ",117607," $593,845 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2021,7,11137," $56,574 ",71953," $365,806 ",118251," $597,912 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2021,8,9660," $49,028 ",81613," $414,834 ",117551," $595,077 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2021,9,10738," $54,740 ",92351," $469,574 ",118328," $600,005 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2021,10,10283," $52,108 ",102634," $521,682 ",119966," $608,909 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2021,11,9779," $49,497 ",112413," $571,179 ",121758," $618,345 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2021,12,10507," $53,445 ",122920," $624,624 ",122920," $624,624 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2022,1,10388," $52,724 ",10388," $52,724 ",124530," $632,590 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2022,2,8638," $43,771 ",19026," $96,495 ",123550," $627,305 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2022,3,9933," $50,435 ",28959," $146,930 ",122409," $621,649 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2022,4,8106," $40,915 ",37065," $187,845 ",120365," $610,995 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2022,5,10129," $50,953 ",47194," $238,798 ",120449," $610,925 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2022,6,8015," $40,271 ",55209," $279,069 ",117313," $594,461 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2022,7,8554," $43,036 ",63763," $322,105 ",114730," $580,923 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2022,8,8995," $45,206 ",72758," $367,311 ",114065," $577,101 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2022,9,9261," $46,648 ",82019," $413,959 ",112588," $569,009 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2022,10,8449," $42,455 ",90468," $456,414 ",110754," $559,356 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2022,11,8246," $41,601 ",98714," $498,015 ",109221," $551,460 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2022,12,8260," $44,772 ",106974," $542,787 ",106974," $542,787 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2023,1,8134," $48,580 ",8134," $48,580 ",104720," $538,643 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2023,2,7112," $42,644 ",15246," $91,224 ",103194," $537,516 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,Center,2023,3,7189," $43,120 ",22435," $134,344 ",100450," $530,201 "
Shampoo,Anti-dandruff,Sparkle & Shine,Mango Tango,North,2018,1,7588," $38,150 ",7588," $38,150 ",7588," $38,150 "
